Transaction_ID;Date;Customer_Name;Product;Total_Items;Total_Cost;Payment_Method;City;Store_Type;Discount_Applied;Customer_Category;Season;Promotion
1000003360;15.08.2022 6:38;Pamela Hernandez;['Dish Soap', 'Vacuum Cleaner', 'Trash Bags', 'Pancake Mix'];1;69.03;Debit Card;Boston;Pharmacy;False;Teenager;Fall;BOGO (Buy One Get One)
1000003361;12.10.2023 3:22;Austin Anderson;['Toothbrush', 'Soap', 'Onions', 'Yogurt', 'Pasta'];6;14.янв;Debit Card;Dallas;Department Store;True;Senior Citizen;Winter;Discount on Selected Items
1000003362;03.01.2024 11:00;Erik Andersen;['Chips', 'Vinegar', 'Shaving Cream', 'Cereal', 'Cleaning Rags'];9;47.55;Debit Card;Seattle;Specialty Store;False;Senior Citizen;Summer;Discount on Selected Items
1000003363;12.03.2024 5:45;Erin Garcia;['Hair Gel', 'Onions', 'Vacuum Cleaner', 'Insect Repellent', 'Toothbrush'];5;25.21;Mobile Payment;Dallas;Convenience Store;False;Senior Citizen;Spring;Discount on Selected Items
1000003364;01.10.2023 0:26;Chris Miles;['Cleaning Spray', 'Extension Cords'];3;86.19;Cash;Boston;Specialty Store;True;Professional;Spring;BOGO (Buy One Get One)
1000003365;02.02.2022 5:55;Morgan Rubio;['Shrimp', 'Air Freshener', 'Pasta', 'Potatoes', 'Broom'];5;35.73;Cash;Dallas;Convenience Store;True;Senior Citizen;Spring;BOGO (Buy One Get One)
1000003366;25.01.2024 6:33;John Stewart;['Trash Bags', 'Bread', 'Insect Repellent', 'Cereal Bars'];8;94.81;Mobile Payment;Atlanta;Convenience Store;True;Senior Citizen;Winter;None
1000003367;14.09.2020 21:43;Anna Barrett;['Mayonnaise', 'Hand Sanitizer'];8;72.07;Debit Card;New York;Warehouse Club;True;Senior Citizen;Winter;Discount on Selected Items
1000003368;17.05.2024 20:28;Billy Jordan;['Feminine Hygiene Products', 'Light Bulbs', 'Coffee', 'Bread', 'Tuna'];10;94.03;Credit Card;Chicago;Specialty Store;True;Homemaker;Summer;None
1000003369;12.04.2020 10:33;Nancy Jones;['Feminine Hygiene Products', 'Cleaning Spray'];10;83.8;Mobile Payment;Houston;Convenience Store;True;Teenager;Fall;Discount on Selected Items
1000003370;22.02.2024 20:13;Michael Johnson;['Laundry Detergent', 'Extension Cords', 'Milk', 'Rice', 'Hair Gel'];5;31.97;Mobile Payment;Chicago;Convenience Store;True;Young Adult;Winter;None
1000003371;09.05.2023 16:36;Christopher Hunt;['Bread', 'Air Freshener', 'Cereal'];10;92.68;Credit Card;Houston;Convenience Store;False;Middle-Aged;Winter;Discount on Selected Items
1000003372;20.01.2022 15:37;Kaitlin Lynn;['Salmon'];6;86.58;Credit Card;Houston;Pharmacy;True;Teenager;Summer;BOGO (Buy One Get One)
1000003373;24.04.2024 10:38;Sabrina Miller;['Pancake Mix', 'Dishware', 'Onions', 'Mustard'];8;63.4;Cash;Chicago;Warehouse Club;True;Senior Citizen;Summer;BOGO (Buy One Get One)
1000003374;28.05.2022 19:49;Michael Henry;['Eggs', 'Extension Cords', 'Pasta', 'Plant Fertilizer', 'Hair Gel'];1;34.14;Cash;San Francisco;Supermarket;False;Retiree;Fall;BOGO (Buy One Get One)
1000003375;06.08.2023 11:41;James Banks;['Dishware'];10;24.21;Credit Card;New York;Specialty Store;False;Student;Winter;None
1000003376;05.09.2023 21:05;Kelli Moore;['Mop', 'Tuna', 'Chicken', 'Vinegar', 'Pasta'];1;98.26;Credit Card;San Francisco;Specialty Store;False;Young Adult;Fall;None
1000003377;21.01.2020 5:07;Angel Hernandez;['Cereal'];4;50.27;Cash;San Francisco;Specialty Store;False;Student;Summer;Discount on Selected Items
1000003378;07.06.2021 15:46;Taylor Hughes;['Cleaning Rags', 'Bread', 'Peanut Butter'];1;60.0;Debit Card;Dallas;Pharmacy;True;Middle-Aged;Summer;BOGO (Buy One Get One)
1000003379;10.07.2023 17:17;Karen Arias;['Toothpaste', 'Rice', 'Plant Fertilizer', 'Pancake Mix', 'Pickles'];7;32.23;Cash;Miami;Specialty Store;False;Homemaker;Spring;BOGO (Buy One Get One)
1000003380;13.03.2023 12:37;Danielle Lane;['Garden Hose', 'Cleaning Rags', 'Air Freshener', 'Vacuum Cleaner'];1;27.85;Credit Card;Seattle;Convenience Store;False;Homemaker;Winter;Discount on Selected Items
1000003381;26.09.2022 11:56;Jack Kelly;['Soap', 'Peanut Butter', 'Baby Wipes', 'Honey'];6;38.86;Mobile Payment;Chicago;Supermarket;False;Senior Citizen;Fall;BOGO (Buy One Get One)
1000003382;17.12.2023 22:46;Douglas Mcfarland;['Yogurt'];3;45.24;Cash;Houston;Department Store;False;Senior Citizen;Summer;None
1000003383;30.04.2020 14:29;Robin Stewart;['Hair Gel', 'Cheese', 'Apple'];6;96.62;Mobile Payment;Dallas;Warehouse Club;True;Professional;Spring;None
1000003384;28.03.2023 20:42;Tracy White;['Feminine Hygiene Products'];5;15.38;Debit Card;Dallas;Department Store;True;Homemaker;Winter;None
1000003385;23.03.2021 23:00;Donna Schneider;['Cleaning Rags', 'Tissues', 'Laundry Detergent', 'Paper Towels', 'Diapers'];8;19.58;Cash;Atlanta;Pharmacy;False;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003386;05.03.2020 1:29;Natalie Parks;['Vinegar', 'Ice Cream', 'Garden Hose', 'Tomatoes'];1;82.34;Debit Card;Los Angeles;Pharmacy;False;Retiree;Summer;Discount on Selected Items
1000003387;10.03.2021 4:33;Daniel Lynch;['Shower Gel', 'Orange'];2;73.48;Debit Card;Miami;Pharmacy;True;Middle-Aged;Fall;Discount on Selected Items
1000003388;21.08.2023 3:04;Antonio Mathews MD;['Shampoo'];10;окт.89;Credit Card;Boston;Warehouse Club;False;Retiree;Spring;None
1000003389;13.05.2021 18:02;Joseph Miller;['Light Bulbs', 'Cereal Bars', 'Water', 'Lawn Mower', 'Toothpaste'];10;46.95;Credit Card;Seattle;Warehouse Club;True;Homemaker;Winter;BOGO (Buy One Get One)
1000003390;06.02.2024 8:45;Ronald Ramos;['Ironing Board', 'Dishware', 'Paper Towels', 'Toothpaste', 'Sponges'];9;82.89;Cash;Dallas;Department Store;True;Student;Spring;BOGO (Buy One Get One)
1000003391;03.08.2023 13:37;Terry Atkinson;['Pancake Mix', 'Mayonnaise', 'Toothbrush', 'Plant Fertilizer', 'Rice'];2;28.сен;Mobile Payment;Miami;Department Store;True;Senior Citizen;Fall;None
1000003392;22.02.2024 8:39;Karen Wilkinson;['Shaving Cream'];8;48.82;Mobile Payment;Dallas;Specialty Store;True;Professional;Fall;BOGO (Buy One Get One)
1000003393;20.11.2021 14:00;Valerie Hernandez;['Broom', 'Peanut Butter'];10;92.05;Mobile Payment;New York;Supermarket;True;Professional;Spring;Discount on Selected Items
1000003394;15.01.2024 5:22;Robert Kelley;['Water', 'Bread'];2;63.53;Mobile Payment;Los Angeles;Warehouse Club;False;Young Adult;Fall;Discount on Selected Items
1000003395;16.09.2022 16:40;Brandy Mckee;['Toothpaste', 'Baby Wipes', 'Lawn Mower'];3;95.12;Mobile Payment;New York;Warehouse Club;False;Student;Spring;BOGO (Buy One Get One)
1000003396;11.11.2023 12:12;Jaime Smith;['Cereal', 'Honey', 'Milk'];4;66.53;Mobile Payment;Houston;Supermarket;False;Student;Summer;None
1000003397;30.10.2021 11:09;Andrew Bell;['Milk', 'Cleaning Spray'];5;37.74;Debit Card;Atlanta;Specialty Store;False;Retiree;Winter;Discount on Selected Items
1000003398;30.07.2020 23:32;Craig Lewis DDS;['Ice Cream'];8;20.23;Cash;Chicago;Pharmacy;True;Professional;Fall;Discount on Selected Items
1000003399;14.07.2023 7:27;David Pineda;['Trash Cans'];9;88.38;Cash;Seattle;Department Store;True;Homemaker;Winter;Discount on Selected Items
1000003400;03.04.2021 14:30;Bryan Neal;['Cheese'];3;13.июн;Debit Card;Boston;Supermarket;False;Young Adult;Summer;BOGO (Buy One Get One)
1000003401;04.07.2021 22:14;Corey Johnson;['Shampoo'];8;14.84;Credit Card;Seattle;Warehouse Club;True;Young Adult;Winter;BOGO (Buy One Get One)
1000003402;19.04.2021 18:37;Scott Bradshaw;['Rice'];1;ноя.39;Mobile Payment;Los Angeles;Warehouse Club;False;Teenager;Winter;None
1000003403;25.12.2020 3:30;Christine Horton;['Cleaning Rags'];1;40.44;Debit Card;New York;Specialty Store;True;Retiree;Summer;Discount on Selected Items
1000003404;27.02.2020 19:48;Lindsey Gardner;['Dish Soap'];3;48.49;Credit Card;Dallas;Supermarket;False;Professional;Winter;Discount on Selected Items
1000003405;28.09.2021 21:46;Dustin Mendoza;['Olive Oil', 'Canned Soup'];10;44.87;Mobile Payment;Boston;Warehouse Club;False;Professional;Winter;None
1000003406;16.01.2022 12:07;Mrs. Miranda Keller;['Extension Cords', 'Trash Cans'];7;25.13;Mobile Payment;Boston;Department Store;False;Professional;Spring;Discount on Selected Items
1000003407;05.05.2024 15:48;Melissa Baxter;['Deodorant', 'Hand Sanitizer', 'Orange'];2;69.8;Cash;Boston;Specialty Store;True;Homemaker;Winter;BOGO (Buy One Get One)
1000003408;01.11.2020 12:47;Mrs. Elizabeth Jackson;['Vinegar'];7;76.63;Debit Card;New York;Specialty Store;False;Senior Citizen;Spring;BOGO (Buy One Get One)
1000003409;11.02.2023 13:44;Virginia Wolf;['Hair Gel'];7;28.79;Cash;Dallas;Warehouse Club;False;Student;Summer;BOGO (Buy One Get One)
1000003410;04.01.2022 17:56;Teresa Sanford;['Tomatoes', 'Cheese'];6;29.53;Mobile Payment;Seattle;Supermarket;False;Young Adult;Summer;None
1000003411;09.04.2020 12:00;Melanie Fuentes;['Butter', 'Ice Cream', 'Light Bulbs'];4;61.78;Debit Card;Boston;Specialty Store;False;Student;Winter;BOGO (Buy One Get One)
1000003412;25.02.2024 7:32;Christopher Walker;['Shrimp'];2;91.8;Cash;Los Angeles;Specialty Store;True;Homemaker;Fall;Discount on Selected Items
1000003413;27.06.2023 10:23;Carol Wells;['Garden Hose', 'Bath Towels', 'Jam', 'Ketchup', 'Hand Sanitizer'];6;71.87;Debit Card;Miami;Specialty Store;False;Middle-Aged;Summer;None
1000003414;11.07.2021 14:29;Joseph Parker;['Tissues'];10;84.09;Credit Card;Dallas;Pharmacy;True;Young Adult;Summer;BOGO (Buy One Get One)
1000003415;14.01.2022 0:54;Gary Pierce;['Tissues', 'Tissues', 'Chips', 'Peanut Butter'];5;июн.25;Credit Card;Seattle;Convenience Store;True;Teenager;Summer;Discount on Selected Items
1000003416;19.12.2022 6:39;Charles Kelly;['Shower Gel', 'Shrimp', 'Mayonnaise', 'Jam'];7;ноя.48;Mobile Payment;Miami;Supermarket;False;Young Adult;Summer;None
1000003417;12.01.2023 3:13;Daniel Oliver;['Garden Hose', 'Light Bulbs', 'Deodorant'];2;19.июл;Debit Card;Atlanta;Department Store;False;Middle-Aged;Spring;Discount on Selected Items
1000003418;16.02.2024 0:26;Janice Shepard;['Trash Cans', 'Baby Wipes', 'Trash Cans'];1;68.4;Cash;Chicago;Convenience Store;True;Senior Citizen;Winter;None
1000003419;19.05.2020 23:31;Lisa Coleman;['Soda', 'Broom', 'Deodorant', 'Trash Cans', 'Butter'];6;13.61;Debit Card;San Francisco;Supermarket;True;Student;Summer;None
1000003420;05.04.2020 14:51;Sandra Schultz;['Air Freshener', 'Sponges', 'Toilet Paper'];1;44.21;Mobile Payment;Dallas;Specialty Store;False;Middle-Aged;Spring;BOGO (Buy One Get One)
1000003421;07.06.2021 7:04;Jason Hernandez PhD;['Toothpaste', 'Jam', 'Spinach', 'Iron'];1;47.68;Credit Card;Houston;Warehouse Club;True;Young Adult;Fall;None
1000003422;16.01.2022 16:21;Michelle Williams;['Bread', 'Soap'];4;14.фев;Debit Card;San Francisco;Warehouse Club;True;Young Adult;Summer;Discount on Selected Items
1000003423;27.12.2020 22:57;Jessica Byrd;['Potatoes', 'Shower Gel', 'Honey', 'Light Bulbs'];10;авг.47;Debit Card;Miami;Specialty Store;True;Senior Citizen;Spring;None
1000003424;08.06.2021 9:06;Steven Gibbs;['Apple', 'Diapers'];4;69.74;Debit Card;Miami;Warehouse Club;True;Senior Citizen;Winter;None
1000003425;22.07.2020 12:17;Brett Hunter;['Soda', 'Apple', 'Beef', 'Beef'];2;44.97;Debit Card;Houston;Pharmacy;False;Teenager;Summer;BOGO (Buy One Get One)
1000003426;08.04.2020 8:37;Amanda Dominguez;['Trash Cans', 'Deodorant', 'Bath Towels', 'Apple'];10;дек.63;Cash;Dallas;Supermarket;True;Teenager;Summer;None
1000003427;06.12.2022 14:01;John Baker;['Soda', 'Bath Towels', 'Pancake Mix', 'Dustpan'];5;83.06;Credit Card;Dallas;Department Store;False;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003428;28.09.2021 17:28;Jason Tran;['Chicken'];2;сен.99;Debit Card;New York;Convenience Store;False;Student;Winter;None
1000003429;13.04.2024 9:38;Michaela Barnes;['Chips', 'Dishware', 'Broom', 'Trash Bags', 'Bread'];7;42.1;Debit Card;Miami;Warehouse Club;False;Homemaker;Winter;Discount on Selected Items
1000003430;27.10.2020 4:29;Jonathan Barry;['Plant Fertilizer', 'Apple', 'Soap', 'Jam', 'Vacuum Cleaner'];2;53.47;Debit Card;Dallas;Warehouse Club;False;Professional;Fall;Discount on Selected Items
1000003431;16.11.2021 22:30;Stephanie Warren;['Mustard', 'Cereal Bars', 'Hair Gel'];6;16.97;Cash;Los Angeles;Pharmacy;True;Retiree;Fall;BOGO (Buy One Get One)
1000003432;06.03.2021 1:14;Susan Andrade;['Ice Cream', 'Carrots', 'Milk', 'Toothbrush', 'Baby Wipes'];6;46.36;Debit Card;Atlanta;Convenience Store;True;Student;Summer;None
1000003433;16.04.2021 16:34;George Collier;['Ice Cream', 'Deodorant', 'Cereal'];1;40.96;Cash;Dallas;Pharmacy;True;Middle-Aged;Spring;Discount on Selected Items
1000003434;19.10.2020 5:12;Carlos Lane;['Carrots', 'Cereal Bars', 'Ketchup', 'Bread', 'Plant Fertilizer'];8;21.57;Mobile Payment;Seattle;Supermarket;True;Senior Citizen;Summer;None
1000003435;17.10.2021 13:31;Bryan Haney;['Eggs', 'Chips', 'Banana'];4;18.77;Mobile Payment;San Francisco;Convenience Store;False;Young Adult;Winter;None
1000003436;06.01.2020 0:48;Ray Lindsey;['Dish Soap', 'Plant Fertilizer', 'Ironing Board', 'Bread'];4;32.38;Credit Card;Chicago;Specialty Store;False;Middle-Aged;Winter;BOGO (Buy One Get One)
1000003437;09.04.2022 8:06;Kim Delgado MD;['Trash Cans'];8;13.93;Cash;Seattle;Supermarket;False;Young Adult;Spring;Discount on Selected Items
1000003438;01.08.2023 9:19;Danielle Hamilton;['Milk', 'Toothpaste', 'Honey', 'Canned Soup'];8;49.49;Mobile Payment;Dallas;Supermarket;False;Professional;Winter;BOGO (Buy One Get One)
1000003439;20.10.2023 10:21;Ryan Molina;['Cleaning Rags', 'Mop'];5;55.35;Debit Card;Chicago;Department Store;True;Teenager;Spring;BOGO (Buy One Get One)
1000003440;30.06.2020 11:45;Steven Hill;['Feminine Hygiene Products', 'Toothpaste', 'Tuna', 'Chicken', 'Bread'];7;87.22;Cash;Seattle;Supermarket;False;Middle-Aged;Spring;None
1000003441;21.11.2022 22:56;Kevin Gillespie;['Rice'];1;61.46;Cash;Atlanta;Convenience Store;True;Homemaker;Fall;BOGO (Buy One Get One)
1000003442;24.03.2024 4:35;Chelsey Johnson;['Dustpan'];3;09.май;Credit Card;Houston;Supermarket;False;Homemaker;Fall;Discount on Selected Items
1000003443;11.02.2024 10:17;Daniel Crawford;['Tea', 'Toothbrush'];9;90.94;Credit Card;New York;Warehouse Club;True;Teenager;Winter;Discount on Selected Items
1000003444;27.02.2023 21:00;Matthew Carrillo;['Lawn Mower', 'Soda', 'Power Strips', 'BBQ Sauce'];1;56.24;Cash;Atlanta;Pharmacy;False;Senior Citizen;Spring;Discount on Selected Items
1000003445;31.01.2023 9:29;Eric Gentry;['Eggs', 'Mayonnaise', 'Bread', 'Cheese'];8;88.41;Credit Card;Miami;Department Store;True;Professional;Fall;Discount on Selected Items
1000003446;29.10.2023 0:28;Pamela Love;['Baby Wipes', 'Shrimp', 'Light Bulbs', 'Cereal', 'Shrimp'];9;61.4;Debit Card;Houston;Supermarket;False;Professional;Fall;BOGO (Buy One Get One)
1000003447;11.09.2021 23:59;Julia Mclaughlin;['Tuna', 'Shower Gel', 'Banana'];6;68.07;Credit Card;Dallas;Department Store;False;Senior Citizen;Summer;Discount on Selected Items
1000003448;24.02.2023 16:40;Dorothy Miller;['Toothpaste', 'Shrimp', 'Milk', 'Cleaning Rags', 'Deodorant'];10;63.51;Cash;Chicago;Pharmacy;True;Homemaker;Spring;Discount on Selected Items
1000003449;03.01.2024 7:52;Bryce Tucker;['Ironing Board'];3;51.99;Cash;Los Angeles;Supermarket;False;Young Adult;Fall;BOGO (Buy One Get One)
1000003450;25.11.2023 11:00;Scott Lawrence;['Cleaning Rags', 'BBQ Sauce', 'Garden Hose'];4;12.апр;Mobile Payment;Boston;Warehouse Club;True;Retiree;Spring;Discount on Selected Items
1000003451;01.03.2023 14:29;Brenda Williams;['Hand Sanitizer', 'Jam', 'Butter', 'Onions', 'Tissues'];5;31.39;Mobile Payment;Atlanta;Specialty Store;False;Professional;Summer;None
1000003452;25.04.2020 13:46;Sarah Martinez;['Lawn Mower'];3;60.43;Mobile Payment;Dallas;Warehouse Club;False;Young Adult;Spring;Discount on Selected Items
1000003453;14.10.2023 14:33;Thomas Lara;['Baby Wipes', 'Syrup'];8;68.45;Mobile Payment;Atlanta;Specialty Store;True;Teenager;Spring;BOGO (Buy One Get One)
1000003454;17.08.2020 15:12;Tony Murphy;['Jam', 'Toothpaste', 'Vinegar'];5;33.69;Credit Card;Houston;Pharmacy;False;Homemaker;Fall;None
1000003455;03.03.2023 16:31;Scott Berry;['Cheese', 'Garden Hose', 'Ironing Board'];4;99.18;Mobile Payment;Atlanta;Specialty Store;False;Retiree;Fall;None
1000003456;27.06.2022 2:21;Michael Hanna;['Cleaning Spray', 'Pasta', 'Ironing Board', 'Pasta'];4;63.19;Cash;San Francisco;Warehouse Club;True;Senior Citizen;Fall;BOGO (Buy One Get One)
1000003457;17.04.2024 7:01;Cynthia Graves;['Toothbrush', 'Pancake Mix'];10;52.39;Debit Card;Los Angeles;Specialty Store;False;Professional;Winter;BOGO (Buy One Get One)
1000003458;04.01.2023 16:54;Brandon Reynolds;['Salmon', 'Sponges'];8;39.81;Mobile Payment;Miami;Department Store;False;Teenager;Spring;None
1000003459;14.11.2022 11:24;Felicia Davis;['Water', 'Soap'];10;50.91;Credit Card;Atlanta;Convenience Store;True;Young Adult;Winter;BOGO (Buy One Get One)
1000003460;23.09.2021 6:59;Angela Ramsey;['Toothpaste', 'Sponges', 'Dishware'];2;91.22;Debit Card;New York;Convenience Store;False;Retiree;Winter;None
1000003461;02.11.2020 16:28;Bradley Cox;['Spinach', 'Mayonnaise', 'Razors', 'Garden Hose'];6;77.33;Credit Card;New York;Department Store;True;Middle-Aged;Spring;Discount on Selected Items
1000003462;31.03.2024 15:31;Edward Adams;['Toothpaste'];10;43.59;Cash;Seattle;Supermarket;True;Teenager;Spring;Discount on Selected Items
1000003463;26.11.2023 16:12;Joan Fleming;['Deodorant', 'Toothpaste', 'Rice', 'Hair Gel'];6;16.63;Cash;Atlanta;Specialty Store;False;Senior Citizen;Spring;None
1000003464;05.12.2023 17:44;Michael Jackson;['Hand Sanitizer', 'Cheese', 'Mustard', 'Peanut Butter'];2;34.02;Debit Card;Chicago;Convenience Store;True;Student;Summer;None
1000003465;10.09.2022 5:19;Christopher Fitzgerald;['Extension Cords', 'Honey', 'Chicken', 'Air Freshener'];4;69.13;Credit Card;Dallas;Department Store;False;Teenager;Summer;None
1000003466;14.05.2021 3:11;Dwayne Montoya;['Shower Gel', 'Soap'];9;68.55;Credit Card;Boston;Supermarket;False;Middle-Aged;Winter;None
1000003467;02.01.2024 7:57;Karen Mccarthy;['Tissues', 'Salmon', 'Banana'];6;68.84;Cash;New York;Pharmacy;True;Teenager;Fall;Discount on Selected Items
1000003468;10.03.2023 11:42;Brenda Perry;['Toothpaste', 'Ketchup'];4;69.72;Debit Card;Los Angeles;Department Store;True;Middle-Aged;Fall;None
1000003469;16.04.2020 5:12;Tiffany Coleman;['Extension Cords', 'Dustpan'];2;83.95;Mobile Payment;Dallas;Supermarket;False;Teenager;Winter;BOGO (Buy One Get One)
1000003470;20.06.2021 1:16;Stephanie Moses;['Toilet Paper', 'Deodorant', 'Honey'];2;94.65;Debit Card;Atlanta;Specialty Store;False;Young Adult;Summer;None
1000003471;14.06.2022 16:35;Jasmine Martinez;['Insect Repellent', 'Cheese'];1;10.мар;Cash;San Francisco;Warehouse Club;True;Homemaker;Spring;BOGO (Buy One Get One)
1000003472;23.09.2021 10:50;Tim Rivera;['Shampoo', 'Garden Hose'];8;50.54;Cash;New York;Warehouse Club;True;Student;Spring;None
1000003473;22.02.2020 22:38;James Taylor;['Beef', 'Tissues', 'Soda', 'Vacuum Cleaner'];4;95.48;Mobile Payment;Houston;Specialty Store;True;Student;Winter;BOGO (Buy One Get One)
1000003474;24.02.2022 13:53;Jessica Buchanan;['Dish Soap', 'Peanut Butter'];8;20.ноя;Debit Card;Atlanta;Specialty Store;False;Student;Summer;Discount on Selected Items
1000003475;28.07.2023 18:38;Alyssa Vance;['Shrimp', 'Rice', 'Ironing Board', 'Beef', 'Shower Gel'];7;18.93;Cash;New York;Convenience Store;False;Retiree;Fall;None
1000003476;23.12.2022 8:38;Katherine Parsons;['Baby Wipes', 'Coffee', 'Mustard', 'Cereal', 'Tissues'];3;70.75;Mobile Payment;Seattle;Department Store;False;Retiree;Fall;BOGO (Buy One Get One)
1000003477;11.10.2021 12:43;Autumn Archer;['Mop', 'Pancake Mix'];7;ноя.54;Mobile Payment;Seattle;Convenience Store;False;Young Adult;Summer;None
1000003478;14.06.2023 10:23;Donna Hunt;['Tissues', 'Hair Gel'];8;47.26;Credit Card;Boston;Department Store;True;Professional;Spring;BOGO (Buy One Get One)
1000003479;10.01.2021 14:45;Priscilla Adams;['Plant Fertilizer'];2;68.46;Debit Card;Miami;Warehouse Club;True;Professional;Winter;Discount on Selected Items
1000003480;28.06.2020 7:34;Daniel Castillo;['Ketchup'];7;14.57;Cash;Houston;Department Store;True;Student;Winter;Discount on Selected Items
1000003481;29.03.2023 12:48;Ryan Patrick;['Water', 'Canned Soup', 'Broom', 'Iron'];10;06.июл;Debit Card;Boston;Pharmacy;True;Professional;Summer;Discount on Selected Items
1000003482;07.05.2022 21:41;Debbie Garcia;['Extension Cords', 'Tuna', 'Dish Soap'];7;47.74;Debit Card;Chicago;Specialty Store;False;Student;Summer;None
